"(x1, x2)",y,mean,variance,std,mae,time
"(1.0609232259897263, 0.16968490716039009)",1.5698250585487876,6.92587474819658,38.402474326543285,6.196972997080372,8.839174748196582,0.0011170999999876585
"(0.9888987527965012, -1.4239974527355972)",1.3572264303056296,2.6921285592430193,1.9764556235576536,1.405864724487265,4.605428559243019,0.0010642000000302687
"(1.0439096741568652, 3.39488511024536)",12.485627777205222,1.5624555160129234,0.05720419720949863,0.2391739894083356,3.4757555160129243,0.0010563999999817497
"(0.8936856858355624, -0.11112345589678974)",1.0964028754506574,5.504398785627988,42.10272224971798,6.488661052152284,7.417698785627988,0.0010608000000047468
"(0.8876596555304117, -0.11237849144679224)",1.0875575007189053,2.3491318722168084,11.401946599255004,3.3766768573932278,4.262431872216809,0.0010484999999675892
"(0.41789393638300143, 0.0042847400051044815)",0.9646923218231521,1.2120879236545354,0.27316815942408185,0.5226549142829156,3.1253879236545363,0.0010532000000011976
"(0.26104787123773954, -0.11876048073297518)",0.597589133818689,1.2430938042787587,1.7990807709511185,1.341298166311696,3.1563938042787587,0.0010111000000279091
"(2.7616489841519574, -0.1192411326457421)",5.337661533127323,0.7446425696798866,0.0732391173882462,0.27062726652768415,2.6579425696798866,0.001138799999978346
"(0.25126317158498424, -0.12095011722446891)",0.5892172309646041,1.5507940305005907,3.63872595387267,1.9075444828031325,3.464094030500591,0.001027200000009998
"(0.26163914938439725, -0.3361820383288907)",0.050002479152974066,0.5635101466774138,0.04239175409229397,0.20589257901219746,2.4768101466774133,0.0010273999999981243
"(0.8909116853370291, -0.3403944182866119)",0.8518892889282317,0.4090745353199322,0.49758298623305863,0.7053956239111911,2.322374535319932,0.001065100000005259
"(0.26593008827329734, -0.37371878310665885)",-0.031621505491835844,0.3918144394428595,1.8551687608240826,1.3620457998261595,2.305114439442859,0.0010216999999670406
"(0.5735276429090075, -0.3737329690138065)",0.30114687335812873,0.7841862228554046,2.5005544803486583,1.5813141624448503,2.6974862228554053,0.0010219000000120104
"(0.5735276429090075, -0.3737329690138065)",0.30114687335812873,0.6299899893597454,3.744229099175076,1.935001059218076,2.5432899893597463,0.0010256999999569416
