"(x1, x2)",y,mean,variance,std,mae,time
"(-0.694645964461084, -0.9762610168768187)",-1.3143696699186282,4.982133844262067,26.155424197706544,5.114237401383177,6.895433844262065,0.0011242999999581116
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,4.584552455694082,60.2662999469508,7.763137249008985,6.497852455694084,0.0009764000000132
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,2.679564442211675,67.39475508561961,8.20943086246663,4.592864442211675,0.0009828000000311476
"(-0.39205520058336263, 2.304749048322326)",15.564828748528816,4.658792303010943,76.01928923669587,8.718904130491163,6.572092303010945,0.0009648000000197499
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,5.129915971784703,71.13366863818075,8.434077817887427,7.043215971784704,0.0009595999999874039
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,12.100924569140643,47.99515314985731,6.9278534301656025,14.014224569140643,0.0009848999999917396
"(-0.3920546045368438, -1.195248031049732)",-1.7547822644036204,5.17875746817876,71.91457079420664,8.48024591590401,7.09205746817876,0.0009714000000258238
"(-0.3920546045368438, -1.195248031049732)",-1.7547822644036204,4.307090175253414,68.24312490218676,8.260939710601136,6.220390175253415,0.0009717000000364351
"(-0.3920546045368438, -1.195248031049732)",-1.7547822644036204,5.173072901526308,71.99272769124123,8.484852838514126,7.086372901526309,0.0014985000000251603
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,4.307089539654483,68.2431102201986,8.26093882196198,6.220389539654485,0.0009795999999937521
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,0.8431629242547887,38.246143265318764,6.184346632047622,2.7564629242547882,0.0009817000000111875
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,5.9987060503713625,73.50476316215664,8.573491888498912,7.912006050371365,0.0009542999999894164
"(-0.3920546045368438, 2.304752386182831)",15.564849668439544,1.7091449544512656,47.99516813074443,6.92785451137251,3.6224449544512654,0.0009691999999859036
"(-0.3920546045368438, -1.195248031049732)",-1.7547822644036204,6.905033901383931,74.9924165819539,8.659816197931335,8.818333901383928,0.0009713000000033389
