"(x1, x2)",y,mean,variance,std,mae,time
"(-0.07307911790360422, -0.8148287313972391)",-1.1530138855381145,5.113417014145115,27.046287385051038,5.20060452111589,7.026717014145115,0.003069199999984562
"(-0.9566566892453061, -2.2591268133076206)",-1.4422807688607193,2.23055183123026,11.187898075420222,3.344831546643302,4.1438518312302595,0.004294999999984839
"(-0.07792378400847721, -1.233496574580261)",-1.5980575025264385,-0.10766880909767951,6.601664102579472,2.569370370845642,1.8056311909023204,0.005520499999974504
"(-0.15645470100101244, -1.1975945469849762)",-1.6519343056864613,-0.3181173393913571,7.911530295795461,2.812744264200971,1.595182660608643,0.006710299999980407
"(-0.15870954498166379, -1.228367951913828)",-1.6718575654619334,-0.8976346121921847,1.1350095893045542,1.0653682881072415,1.0156653878078152,0.007916399999984947
"(-0.1902296769892784, -1.2309330977121709)",-1.6977503917296999,-0.7303786735579197,11.466914504950541,3.3862832877582085,1.1829213264420804,0.009114099999990799
"(-0.1902296769892784, -1.2309330977121709)",-1.6977503917296999,-0.77183235508197,13.480283820837801,3.671550601699206,1.1414676449180299,0.010330099999990239
"(-0.1902296769892784, -1.2352055591589879)",-1.700148454596758,-1.4898370460394834,0.5018786068979469,0.7084339114539527,0.4234629539605167,0.013161400000001322
"(-0.15634443239503293, -1.2349902671563944)",-1.6734221172976187,-0.4458365085526463,8.842007111914835,2.9735512627016933,1.4674634914473539,0.015973999999999933
"(-0.15634443239503293, -1.2349902671563944)",-1.6734221172976187,-0.2799665244633567,11.919345503511487,3.4524405141162804,1.6333334755366433,0.018731899999991697
"(2.3524868908508885, -1.2352063936241142)",8.153709058714206,0.6247044514081311,22.267433995475844,4.718838203994268,2.538004451408131,0.020697399999988875
"(2.3524868908508885, -1.2352063936241142)",8.153709058714206,0.38500465042001947,14.900465167979371,3.860112066764302,2.2983046504200195,0.02189599999999814
"(-0.157574672409853, -1.248450189644121)",-1.6812099384299204,2.3777842979806225,33.13681115925248,5.756458213107473,4.291084297980621,0.023115199999992342
"(-0.31488446174674767, -1.0711146677869163)",-1.616549387596807,-1.071446525830788,2.51235359371882,1.5850405653227995,0.8418534741692121,0.024324299999989307
"(-0.31259564311452426, -1.2484485207138682)",-1.7763596766375187,-0.8223190068225511,5.078305039469767,2.253509493982612,1.090980993177449,0.025542999999984772
"(-0.3138223068502315, -1.1373653575617502)",-1.687312184974497,-0.8669863008119556,5.277103740727793,2.2971947546361395,1.0463136991880442,0.02670219999997414
"(-0.3136780635926799, -1.2486437855534298)",-1.7768955590821598,-1.4596113594777618,0.2642774159086308,0.5140791922541028,0.4536886405222383,0.027912699999973256
"(-0.23569848963004225, -2.9987040756588073)",1.5836641436532481,-1.4668627436018113,0.5146309794385729,0.7173778498382655,0.44643725639818876,0.030562199999963013
"(-0.3527381840632181, -1.246922283997808)",-1.7882166889192086,-1.4346377669553583,1.013003940143868,1.0064809685949694,0.4786622330446419,0.033375099999958024
"(-0.3138211147571939, -1.2418078472385223)",-1.7725135480267546,-0.2559873961113327,16.03978875841926,4.004970506560474,1.6573126038886674,0.036066499999947155
"(-0.3722700324380437, -1.2486179171345135)",-1.7938998061397786,-1.235352495954491,1.1743290608837225,1.0836646441052336,0.6779475040455092,0.038890999999935616
"(-0.37150947708004445, -1.2486179171345135)",-1.79374483123279,0.6159450022384643,17.814436273295495,4.220715137662751,2.529245002238464,0.041658599999934154
"(-0.372439905695904, -2.981554148382443)",1.1230595594176123,1.358685055035266,36.635432116746564,6.052721050630581,3.271985055035266,0.04439309999993668
"(-0.37373332664171777, -1.2486162482042609)",-1.7941919297032176,1.2644696107185958,52.0132887974561,7.212023904387457,3.1777696107185958,0.04718199999993544
"(-0.3748813122369423, -1.2486154137391345)",-1.7944169411967925,1.0385033352492046,25.992758517414888,5.098309378354249,2.9518033352492044,0.049939899999927206
"(-0.37488190828346113, -0.37364201231503635)",-0.052338617987589764,-1.060257505704372,10.218943040317955,3.1967081568885756,0.8530424942956278,0.05266479999993123
"(-0.3748813122369423, -1.2486421166231771)",-1.7944356282956977,-0.7358114714108405,1.984988801094286,1.4088963060120094,1.1774885285891599,0.055431399999932296
"(-0.37495760619134977, -1.2486421166231771)",-1.794450483075527,-0.8736845034180165,9.24842816405396,3.0411228459327257,1.0396154965819833,0.058220799999929795
"(-0.37496237456350023, -0.8111445678644857)",-1.202077994563722,3.001158605566019,55.0138169863362,7.41712996962681,4.914458605566019,0.060261499999938906
"(-0.37498621642425256, -1.2486421166231771)",-1.794456049118053,-0.9421690483240528,13.451338500097402,3.6676066446795246,0.9711309516759474,0.06149209999993843
"(-0.3749957531685535, -1.2426740220396546)",-1.7902274881163902,-1.7607121662694918,0.01665915373504383,0.12907034413467655,0.15258783373050827,0.06270619999993698
"(-0.3749957531685535, -1.2426740220396546)",-1.7902274881163902,-0.013373372450313403,17.8953631424157,4.230291141566465,1.8999266275496862,0.06389649999994162
"(-0.29687074385532664, -1.2075196751975625)",-1.7420075338891876,0.5823680591839605,31.483076141607068,5.610978180460789,2.49566805918396,0.06538719999993248
"(1.0318641700582707, -1.2486421166231771)",1.3162232749440896,-1.7676000245111319,0.000542484879616012,0.023291304807073646,0.14569997548886804,0.06659049999993272
"(-0.3749814480521021, -1.2490693627678588)",-1.7947538672534225,-1.6109418735509446,0.04059393024876421,0.20147935439832096,0.3023581264490553,0.06779299999992361
"(-0.37011294008647677, 2.251144677537045)",15.006284331366128,-0.8258518773376782,2.0919179040161957,1.446346398348679,1.0874481226623218,0.06899119999991399
"(-0.37011294008647677, 2.251144677537045)",15.006284331366128,-1.730864093405522,0.036296763737241736,0.19051709565611621,0.18243590659447795,0.0704023999999066
"(-0.37011294008647677, 2.251144677537045)",15.006284331366128,-1.5151193282236108,0.324477542425652,0.5696293026395781,0.3981806717763891,0.07161259999990932
"(-0.3749814480521021, -0.370705529535476)",-0.04275000763081227,6.204074957836211,64.3035696839082,8.018950659775143,8.117374957836208,0.0728389999999024
"(-0.3749814480521021, -0.370705529535476)",-0.04275000763081227,-0.500234482985288,26.504036669825375,5.1482071315969185,1.4130655170147115,0.07402959999990344
"(-0.3749814480521021, -0.370705529535476)",-0.04275000763081227,-1.617697573776061,0.41474391731666954,0.6440061469556556,0.2956024262239391,0.07522339999991345
"(-0.3749170750280708, -2.780374620005443)",0.41136367619592207,1.1886466717459208,32.01450682217636,5.658136338245691,3.1019466717459214,0.07642859999991458
"(-0.3749170750280708, -2.780374620005443)",0.41136367619592207,0.02345922790689121,25.682767230646277,5.0678168110781465,1.9367592279068913,0.07876419999990958
"(-0.3749170750280708, -2.780374620005443)",0.41136367619592207,-1.3576227276018458,0.9484977609010233,0.9739084971910982,0.5556772723981545,0.08064839999991591
"(-0.3749170750280708, -2.780374620005443)",0.41136367619592207,-1.4654235656951458,0.8339999077433469,0.9132359540356189,0.44787643430485424,0.08191329999992547
"(-0.05638743119089973, -2.126046314960279)",-0.7657556406495472,-1.4147124387473302,0.8015468398561939,0.8952914831808655,0.49858756125267006,0.08309889999992492
"(-0.3749170750280708, -2.780374620005443)",0.41136367619592207,-0.8784034258781578,2.450827754476588,1.5655119783880889,1.034896574121842,0.08429919999991853
"(-0.374990984796403, -1.2491236030010704)",-1.794793614327062,-0.8306231258738409,3.905167743393322,1.9761497269673982,1.0826768741261588,0.08551149999992447
"(-0.35545973246809626, -1.1952922577014276)",-1.7495214941221437,-0.21981342946064447,5.5446512307969,2.3547083111920464,1.6934865705393551,0.08670729999992943
"(-0.36400465536173054, 2.2508759797663664)",14.961260446059068,-1.7877290169912285,0.00025860884724977496,0.016081319823005043,0.12557098300877176,0.08790229999993926
"(-0.3749820440986209, -1.2225283649597602)",-1.7751562803703367,-0.11580864650351952,25.257664919885848,5.025700440723248,1.7974913534964803,0.0892006999999353
"(-0.37499158084292183, -1.2499780952904338)",-1.7953894494376517,-1.7554543336389448,0.01657313020763489,0.12873667001920971,0.15784566636105507,0.09042699999993431
"(-0.374990984796403, -1.2499789297555601)",-1.7953899134017566,-0.7548733021753053,13.151049953864723,3.6264376395940854,1.1584266978246947,0.09159319999993443
"(-0.374990984796403, -1.2499797642206865)",-1.7953904940858147,-1.7949464772113781,3.2003020585591457e-06,0.0017889388079414975,0.11835352278862146,0.0927845999999306
