"(x1, x2)",y,mean,variance,std,mae,time
"(-0.3803506350935263, -1.9606019211532975)",-1.5515866271727283,9.117018137919723,76.52453876460274,8.747830517597077,11.030318137919725,0.002921299999997018
"(0.034441117577685976, -1.703353012007834)",-1.2853062973804859,2.2772657694208687,17.221245752517998,4.149848883094178,4.190565769420868,0.004190899999997555
"(0.034441117577685976, -1.703353012007834)",-1.2853062973804859,-1.480832225761168,0.3663343936739942,0.6052556432401057,0.4324677742388321,0.005477799999994204
"(0.034441117577685976, -1.703353012007834)",-1.2853062973804859,0.27946174415465574,25.66367456459016,5.065932743788665,2.192761744154655,0.006735899999995354
"(-0.5909022797229624, -1.6896510946334713)",-1.8890455769435883,-1.277012461222412,0.36704723659455246,0.6058442345971053,0.6362875387775881,0.009487699999993993
"(-0.6029185775421354, -1.3610996438383631)",-1.8472120484194612,0.033931518376816606,25.282436992543808,5.028164376046571,1.9472315183768167,0.012282499999997754
"(-0.6005516768159481, -1.689652763563724)",-1.8893590947881864,-0.23815246311475757,15.100462272859664,3.885931326318012,1.6751475368852429,0.015091699999999264
"(-0.6010094405423928, -1.689652763563724)",-1.8893676241604922,-0.7453861589242685,11.127765840794085,3.335830607329168,1.1679138410757317,0.017932500000000573
"(-0.6003627300694859, -1.6892255174190423)",-1.8894992980795298,-1.381013940863382,4.709916476487619,2.1702341985342546,0.532286059136618,0.020146499999995626
"(-0.29303160822768315, 1.592026542666738)",9.9363468461917,0.7176075230307556,49.70653714339245,7.050286316412437,2.630907523030756,0.0214004999999986
"(-0.4248860388858364, -1.6892238484887896)",-1.8431808211477105,3.6411826069348323,46.7448700639215,6.83702201721784,5.554482606934831,0.022626999999999953
"(-0.6006100893747913, 0.05391371892854213)",1.944232890465406,-0.6093777188200002,23.110356597342992,4.807323225802795,1.3039222811799998,0.02391669999998669
"(-0.600934338681023, -1.7011884094701302)",-1.885299692316884,-0.8759740514161362,10.045978386564672,3.169539144191892,1.0373259485838635,0.02517419999998083
"(-0.6009635449604446, -1.6875148639100628)",-1.890080181317075,-0.12419752249762846,5.792107427535248,2.406679751760763,1.7891024775023716,0.026442599999981553
"(-0.6012877942666762, -1.6875148639100628)",-1.8900850502408328,-1.7317038995491552,0.10265015959524319,0.32039063593563905,0.18159610045084482,0.02785149999998282
"(-0.6012877942666762, -1.6875148639100628)",-1.8900850502408328,-0.393403861364834,23.813385086094463,4.87989601181157,1.5198961386351664,0.029143099999984656
"(-0.6012877942666762, -1.6875148639100628)",-1.8900850502408328,-1.0167992586737946,10.566659088862906,3.2506397968496765,0.896500741326206,0.030412699999985193
"(-0.6086072455176408, -1.9064785130594388)",-1.7551342317202412,-1.8802672599350612,0.0009458384943101805,0.030754487384935886,0.03303274006493946,0.03168139999999653
"(-0.6037244324355642, -1.6875148639100628)",-1.8901123798242576,1.7918429392765045,54.29422347864822,7.368461405113568,3.705142939276505,0.03314629999999852
"(-0.6037286047611958, -1.6875015124680415)",-1.8901167822003755,2.299318921006733,36.620261755269595,6.051467735621632,4.212618921006732,0.03445499999999413
"(-0.6037268166216394, -1.7148586171696922)",-1.880136549549809,-0.054602252677350506,31.74860579023553,5.634590117323134,1.8586977473226494,0.03573059999999373
"(-0.6037268166216394, -1.7148586171696922)",-1.880136549549809,-0.8313327896947047,5.662499536046213,2.379600709372523,1.0819672103052955,0.03700680000000034
"(-0.5939445011549593, -1.468753155321259)",-1.8971124045055032,-1.3340224681909931,4.811686742447909,2.193555730417604,0.5792775318090068,0.03831100000000731
"(-0.5939445011549593, -1.468753155321259)",-1.8971124045055032,-0.99936369042648,8.489500754280975,2.9136747852636153,0.9139363095735197,0.03955180000001235
"(-0.5939445011549593, -1.468753155321259)",-1.8971124045055032,-0.28415229289542965,30.27995009706212,5.502722062494354,1.6291477071045701,0.04083310000001461
"(-0.6034049515014829, -1.5781264994295239)",-1.9093533930410902,2.3645995487311042,48.128812976499425,6.937493277582287,4.277899548731105,0.042073000000016236
"(-0.6033000473141726, -1.5781264994295239)",-1.909366388454012,-1.3923566892933716,4.5550914519707675,2.134266021837664,0.5209433107066284,0.043314700000010475
"(-0.5945524686041437, 1.9218722488727868)",13.999408406121582,0.6135453240193529,14.693141765517925,3.833163414924796,2.526845324019353,0.04459160000000395
"(-0.5913886536823099, -1.5781315062202819)",-1.9106398486655913,-1.120472762439179,5.077903528911763,2.2534204066067574,0.7928272375608207,0.04581070000000409
"(-0.6289920364608808, -1.581576178261778)",-1.9052678082567698,-1.1117974302013918,12.018374409856285,3.4667527183022853,0.8015025697986082,0.04707390000000089
"(0.714315618791058, -1.5790093635331826)",0.4794460590367935,-1.4986252802271594,0.9664282947650286,0.9830708493109886,0.41467471977284065,0.048319399999996904
"(-0.5508002699375474, 1.9210144187229181)",13.718555057635887,-0.19363751376443877,16.31203338044142,4.038815838886618,1.7196624862355616,0.049552999999988856
"(-0.5523261490256963, -1.5781582091043245)",-1.911995666967481,0.7918444125604012,30.195780912637115,5.495068781429138,2.7051444125604016,0.05079489999999964
"(-0.5523547592585991, -1.5815494753777355)",-1.911699929936307,-0.4134981280706304,23.61752747346632,4.859786772428017,1.4998018719293693,0.051996299999998996
"(0.07019437196187628, -1.5781315062202819)",-1.33166713420463,-1.9118950476138685,5.291752884772904e-08,0.0002300381030345387,0.001404952386131475,0.05324189999998907
"(0.07019437196187628, -1.5781315062202819)",-1.33166713420463,-1.8879030161896786,0.004906120423240168,0.0700437036659268,0.025396983810321384,0.054487899999998035
"(-0.5523261490256963, -1.5781315062202819)",-1.91199787123603,-0.721841987043741,20.471702009752573,4.524566499649726,1.191458012956259,0.05570170000000019
"(-0.5332478920516839, -1.5922640075998316)",-1.9093233307988147,-1.7811328863179239,0.2563036490416781,0.5062644062559387,0.1321671136820759,0.0569717000000054
"(-0.5332478920516839, -1.5922640075998316)",-1.9093233307988147,-0.6880079353895663,14.621646802863879,3.8238261993537153,1.2252920646104335,0.05822229999999706
"(1.9469875034078958, -2.453138286249433)",10.822965738555258,-1.0991703006965825,11.597656305650172,3.4055331896268712,0.8141296993034175,0.05942459999999983
"(-0.591994236945419, -0.1703821623780919)",0.9491506928620483,5.617752293837756,49.76935295188964,7.054739750826364,7.531052293837756,0.06064240000000609
