"(x1, x2)",y,mean,variance,std,mae,time
"(-0.9331658998925567, -1.2291974102494014)",-1.4156778714986409,7.052066286986053,40.36006710552512,6.352957351149551,8.965366286986054,0.0030466000000046733
"(1.6890328751841635, 1.5095955740923372)",2.215632490448153,3.1098133475575835,21.710253239347768,4.659426277917461,5.023113347557584,0.004405399999996007
"(1.6890328751841635, 1.5095955740923372)",2.215632490448153,1.9261034384859095,12.167716578699117,3.488225419708296,3.8394034384859097,0.0058483000000251195
"(1.6890328751841635, 1.5095955740923372)",2.215632490448153,3.163890651999581,37.70079517877474,6.140097326490415,5.07719065199958,0.009075400000028822
"(-0.7357445640259461, -2.0172946473711306)",-1.6760992396574008,2.9914870826270965,17.735037639794058,4.211298806757133,4.904787082627096,0.012041100000033111
"(-0.10784293506657305, -1.9092347513717116)",-1.2683683531791226,0.20018523976039954,31.677030895105787,5.6282351492369065,2.1134852397604,0.01470590000002403
"(-0.6937834851483685, -1.4717280234966306)",-1.8617552345867487,-1.3327217819853463,0.45798785222277055,0.6767479975757376,0.5805782180146535,0.016218799999990097
"(-0.6912270416292001, -1.502810180522225)",-1.8735088090886687,-0.2892424378369067,28.632131407612643,5.350900055842255,1.6240575621630935,0.017494899999974223
"(-0.6912270416292001, -1.502810180522225)",-1.8735088090886687,-1.0801088154195206,5.6686840362090125,2.380899837500312,0.8331911845804794,0.01873149999994439
"(-0.6887474881109581, -1.50249058037884)",-1.8745491083728565,-0.806461824112661,18.253011759272873,4.2723543578772665,1.1068381758873387,0.019995099999960075
"(-0.6887808667160114, -1.5029169920583954)",-1.8746578536956395,0.844815946331398,19.44208910257084,4.409318439687798,2.758115946331398,0.02123669999991762
"(-0.37643520551147525, -1.5712772096725953)",-1.8656969046781495,1.4443098909335625,44.147018796063485,6.644322297726344,3.357609890933562,0.02248889999992798
"(-0.6887796746229737, -1.557608670903286)",-1.8863252039701814,-1.7404051182677573,0.317771825161233,0.5637125377009393,0.17289488173224238,0.02406879999989542
"(-0.3811612583591054, -1.5576070019730333)",-1.8713098376043722,-0.45003707874501186,22.984958871372037,4.794263120790518,1.4632629212549881,0.025418199999933222
"(-0.6887796746229737, -1.557608670903286)",-1.8863252039701814,-1.0409175807208217,2.5713817596492254,1.6035528552714517,0.8723824192791781,0.026685399999962556
"(-0.6887796746229737, -1.557608670903286)",-1.8863252039701814,-0.1856203865579012,15.490609936356915,3.9358112170627435,1.7276796134420986,0.027920800000003965
"(-0.0686624131992356, -1.5625754073352107)",-1.569842833410477,-0.7872376691076675,22.619818084392953,4.75602965554179,1.1260623308923328,0.029294499999991785
"(-0.6887796746229737, -1.5643377976820227)",-1.887184060703202,-1.698518927911616,0.2905860702346029,0.5390603586191466,0.21478107208838432,0.03059539999998151
"(-0.8450320774355027, -1.6168356677097877)",-1.8074393677013214,-1.7403769195519092,0.18007557671136212,0.42435312737313735,0.1729230804480907,0.03183230000001913
"(-0.8450320774355027, -1.6168356677097877)",-1.8074393677013214,-1.4020057444034553,3.0489887236571045,1.746135368079206,0.5112942555965446,0.0333475000000476
"(-0.6887796746229737, -1.6185446522885147)",-1.889534435635226,-0.6611210778240106,12.496029628088834,3.5349723659583017,1.2521789221759896,0.034724600000060946
"(-0.6887796746229737, -1.6185446522885147)",-1.889534435635226,-1.6624284061436927,0.9197975504529599,0.9590607647344145,0.25087159385630703,0.03598510000006172
