"(x1, x2)",y,mean,variance,std,mae,time
"(-0.41304617083623063, -0.6744566767760132)",-0.883706237882222,7.00804745897918,48.92691464345988,6.994777669337309,8.92134745897918,0.0030765000001338194
"(-0.9344193857216103, -2.3548708385075137)",-1.3207045251397003,1.0774851511568564,8.08533716757387,2.8434727302321487,2.990785151156856,0.004372000000330445
"(-0.40236442117266913, -2.8574725219574595)",0.6053900525749327,-0.2630153342574581,6.987337751586836,2.643357287917552,1.6502846657425416,0.006156100000225706
"(-0.40236442117266913, -2.8574725219574595)",0.6053900525749327,1.711911742951567,55.14569457628428,7.426014716945037,3.625211742951567,0.007431500000166125
"(-0.856715185250662, -2.1504318893470633)",-1.5513449488689321,0.426228198795987,12.250683080479693,3.5000975815653614,2.339528198795987,0.008720700000139914
"(-0.8560941047780639, -1.2613343311946787)",-1.5592550670107208,-1.312892771587882,0.16349849713918835,0.4043494740186864,0.6004072284121177,0.010017000000516418
"(-0.8542737787096236, -0.38633255795628507)",0.5885674977761426,-1.126145696619912,3.0496866638760225,1.7463352094818516,0.787154303380088,0.01128910000079486
"(-0.8565995522260132, -0.37949495071112516)",0.619282453577229,-1.5605754955261841,0.0002982553437934854,0.017270070752416895,0.3527245044738154,0.012554400001135946
"(-0.8565995522260132, -0.37949495071112516)",0.619282453577229,0.48432270670320354,36.71328172523554,6.059148597388543,2.3976227067032037,0.013892800001030992
"(0.7155899662482699, 1.3741326778093192)",4.6639774190941425,-1.185677748377031,0.4255569853462511,0.6523472889084855,0.7276222516229689,0.015172700001130579
"(-0.8566758461804207, -0.3794982885716305)",0.6194320154909327,1.790161805548329,12.70868462092547,3.564924209702847,3.7034618055483293,0.01645860000144239
"(-0.8695313774980756, -2.1294951593274067)",-1.574015762831071,0.40999514559605554,16.253224162017435,4.03152876239491,2.3232951455960555,0.019419100001414336
"(-0.22818591930698384, -1.3091817270733985)",-1.7615648160068123,-1.2427426335716496,0.6121222980767097,0.7823824500055645,0.6705573664283503,0.022395300001335272
"(-0.8530137363688631, -2.184236071614751)",-1.51307027971417,0.14384632658870347,29.12894066488706,5.397123369433671,2.0571463265887044,0.02377410000144664
"(-0.8507433951787228, -1.3177258155019063)",-1.6267742326292427,-0.9590559100363286,3.6768247537457386,1.9175048249602238,0.9542440899636718,0.025043100001767016
"(-0.22818591930698384, -1.3091817270733985)",-1.7615648160068123,-1.097517366132053,2.471910231651278,1.5722309727426431,0.8157826338679468,0.026331200001550314
"(-0.22574332067290792, -1.3399426150253553)",-1.7697884309983731,-1.4723667630588393,1.234780836303813,1.1112069277608978,0.4409332369411606,0.027598700001817633
"(-0.22816207744623151, -1.3399426150253553)",-1.7715538352088371,-1.7643571395430246,1.4339488704706582e-05,0.0037867517352879873,0.14894286045697533,0.029949500001748675
"(-0.2257117302074111, -2.0816419221928024)",-1.1618458643571672,-1.7681354308783799,2.603321333864983e-05,0.005102275309962196,0.1451645691216203,0.03126570000176798
"(-0.22697952115291609, 0.4065319784321759)",2.9367252913445174,-0.6070142122350576,12.776332002138437,3.574399530290149,1.3062857877649423,0.03251050000153555
"(-0.22697952115291609, 0.4065319784321759)",2.9367252913445174,0.6960646471702356,35.076783062228806,5.922565581082982,2.609364647170236,0.03378980000161391
"(-0.2477171716352906, -1.4511342586438964)",-1.7998593470491118,-0.22070832394837625,14.373635131576236,3.791257724235618,1.6925916760516233,0.03503950000140321
"(-0.2477171716352906, -1.4511342586438964)",-1.7998593470491118,-0.8083269058374309,13.847211771454443,3.721184189401869,1.104973094162569,0.03631200000154422
"(-0.2480223474529204, -1.451027447107726)",-1.8001006182855477,-0.37876190234713186,38.01540637345428,6.165663498233932,1.534538097652868,0.03759560000116835
"(-0.3236964134808079, -1.4525261464746173)",-1.8504883083873356,-0.7740979575483296,9.533928884611019,3.0877060877957634,1.1392020424516707,0.038953900001160946
"(-0.3236964134808079, -1.4525261464746173)",-1.8504883083873356,-1.6039592615378944,0.053079941930917585,0.23039084602240079,0.3093407384621053,0.040221100000962906
"(-0.36469010885835995, 2.055698759043069)",13.537347528530264,-1.8182040717229007,0.0006791199849885743,0.026059930640517336,0.0950959282770992,0.041471300000921474
"(-0.36522893491136255, -1.4510307849682313)",-1.8707927243593963,-1.8388458466654847,0.0008871807616145589,0.029785579759584315,0.07445415333451547,0.04273650000095586
"(-0.36522893491136255, -1.4511342586438964)",-1.870801544123046,0.5780845993935315,29.99252801837382,5.476543437093676,2.4913845993935313,0.0439835000011044
"(-0.28708485210953383, -1.4648094731342165)",-1.8280076472759967,-1.5725786636629009,0.7682686938282902,0.8765093803424412,0.34072133633709933,0.04524660000106451
"(-0.28708485210953383, -1.4648094731342165)",-1.8280076472759967,-0.010191961619848033,32.096983205668636,5.665419949630269,1.9031080383801515,0.046501800000896765
"(-0.36522893491136255, -1.4511375965044018)",-1.8708018281021142,-0.37516735117923644,17.733861142949763,4.211159121067472,1.5381326488207634,0.0477352000011706
"(-0.36522893491136255, -1.4511375965044018)",-1.8708018281021142,-1.3820661102472895,4.306236293932251,2.0751472945148377,0.5312338897527098,0.04897250000112763
"(-0.36522893491136255, -1.4511375965044018)",-1.8708018281021142,1.069287326016291,18.329509206097313,4.281297607746665,2.9825873260162905,0.05081700000118872
"(-0.38353948396915005, -1.8886910544265574)",-1.6448546165571543,-0.8916897904048454,18.221813424632018,4.268701608760211,1.0216102095951547,0.053768900001159636
"(-0.38353948396915005, -1.8886910544265574)",-1.6448546165571543,-1.5918608760338446,0.9414272258467722,0.9702717278405942,0.32143912396615504,0.056560400001217204
"(-0.404291439567976, -1.4511375965044018)",-1.8852848100646185,-0.4020893698406721,26.40198384905066,5.138286080888321,1.511210630159328,0.05944600000111677
"(-0.404291439567976, -1.4511375965044018)",-1.8852848100646185,-1.8763340839574087,0.0003091034667569659,0.017581338594002616,0.03696591604259092,0.06210500000088359
"(-0.48211127306357304, -1.4545689171038767)",-1.901389415634947,1.7062572207320617,40.27433712083495,6.346206514196883,3.6195572207320614,0.06337670000084472
"(-0.48226386097238794, -1.45455222780135)",-1.9013993819783659,-1.8895108562946958,6.006589161913212e-05,0.007750218811048635,0.02378914370530403,0.06460020000076838
"(-0.48241644888120283, -1.4545555656618554)",-1.9014132332145626,-0.8885290612352259,17.64275595732374,4.200328077343928,1.024770938764774,0.06580700000040451
"(-0.6763532967988606, -1.4546189850114566)",-1.8634816689039968,-1.8966804778224706,9.687123299571e-05,0.009842318476645124,0.016619522177529444,0.06702670000049693
"(-0.6385138795988416, -1.4682808480597553)",-1.8841772536678256,-1.90176007170002,4.4276450026359273e-07,0.0006654055156546215,0.01153992829998005,0.06823430000076769
"(-0.5213144446986251, 2.0317195691728083)",14.377430271459815,-1.8871915807396866,0.00025769603933483153,0.016052913733488744,0.02610841926031311,0.06970190000038201
"(-0.5213144446986251, -1.4645424442937904)",-1.904797285214464,2.2345588304127055,51.219757210740624,7.156797971910387,4.147858830412707,0.07091530000025159
"(-0.521323981442926, -1.4682808480597553)",-1.905562978284788,-0.6986841660550747,14.475959374054176,3.8047285545823337,1.2146158339449253,0.07212250000065978
"(-0.5255761773081038, -1.6733723489489971)",-1.8867453050193035,-1.9055076922554026,6.609585057049117e-09,8.12993545918362e-05,0.0077923077445970716,0.07349600000088685
"(-0.5263593824338177, -1.467426355770392)",-1.9052856659042137,-1.8699986669237834,0.006060905697045626,0.0778518188422443,0.043301333076215955,0.07472100000086357
"(-0.5159369130059377, -1.4687072597393107)",-1.9056716961382563,-1.905122703867335,3.6181420391301346e-06,0.001902141435101537,0.008177296132665024,0.0759333000009974
"(-0.5159369130059377, -1.4687072597393107)",-1.9056716961382563,-1.8583916776826217,0.03671761292308488,0.19161840444770664,0.05490832231737797,0.07713680000097156
"(-0.5164274592909168, -1.687457285816346)",-1.878895303125431,-1.6686659971730649,1.0607657665981882,1.0299348360931329,0.2446340028269347,0.07833270000082848
"(-0.5165961404557395, -1.468710597599816)",-1.9056739518742725,-1.9022590136492668,5.890347975991972e-05,0.0076748602436734785,0.011040986350733428,0.07956060000105936
"(-0.5165961404557395, -1.468710597599816)",-1.9056739518742725,-0.2542206909975616,19.4605660351686,4.411413156253742,1.6590793090024385,0.08080420000078448
"(-0.5166003127813712, -1.4653034764890047)",-1.9049993448433375,-0.7070080665826586,22.289300961903262,4.721154621689832,1.2062919334173419,0.08200070000111737
"(-0.5166003127813712, -1.4653034764890047)",-1.9049993448433375,-1.8937590423285684,0.00028409092641084043,0.01685499707537324,0.019540957671431537,0.08319320000146035
