"(x1, x2)",y,mean,variance,std,mae,time
"(-0.15185679815492603, 0.22992744802563747)",2.0263543948526648,11.643746136352153,61.47811283602607,7.840797971892024,13.557046136352152,0.0017505999999798405
"(-0.24065878875956404, -1.9623234227089195)",-1.3874290382677268,2.403709336590752,26.445464092398474,5.142515346831594,4.317009336590751,0.0011438999999882071
"(-0.9181395671534023, 1.94783663127859)",16.317763491661868,-0.8673403171052808,1.6478280611003346,1.283677553398958,1.0459596828947193,0.001059999999995398
"(-0.8644333916227093, -1.9618961765642378)",-1.7137323907961965,-1.3804176425469996,0.7330020586915154,0.8561553940094726,0.5328823574530002,0.0010187999999970998
"(-0.24370101019156098, 1.9735197989368203)",12.202801680333494,-0.9693639046103044,1.6992081737949636,1.3035367941853286,0.9439360953896951,0.0010074000000486194
"(-0.9034911279071722, -1.552163785953973)",-1.7377954924713865,11.46943182539053,46.5607196418556,6.8235415761798945,13.38273182539053,0.001422600000012153
"(-0.2784916494478762, -2.427163890262114)",-0.45563990974628155,-1.428638472330003,1.9620952769574214,1.4007481133156743,0.4846615276699966,0.001035600000022896
"(-0.2931442610197379, -1.5658356625837877)",-1.813891060299718,1.4891546658929653,38.28896194768052,6.187807523483622,3.4024546658929653,0.0009792000000174994
"(-0.28277305159247534, -1.5284516249241382)",-1.8164904427530506,-1.7968741399409418,0.0025020625844042856,0.050020621591542476,0.11642586005905828,0.0009772999999881904
"(-0.29300120985522393, -1.4976832267860445)",-1.8293693512335443,-1.747048472153924,0.08844582537415384,0.29739842866793,0.1662515278460755,0.0010106000000291715
"(-0.36211876417622135, 2.1903505552232927)",14.501200252579487,-0.40299145428358657,19.477070528066633,4.413283418053574,1.5103085457164132,0.0011511000000155036
"(-0.29254344612877914, -1.528400722551432)",-1.8237192639527335,2.51225208515548,50.38051156151539,7.09792304561802,4.42555208515548,0.00101990000001706
"(-0.9791794990515111, 1.9681508503140028)",16.911363689913877,1.149923885309218,34.228597622696874,5.850521141120411,3.0632238853092177,0.0010041999999543805
"(0.6443558507389844, -1.3607508374155566)",-0.00462816222021134,-1.8445192545891,0.0005130769383939083,0.022651201698671714,0.06878074541090022,0.0012768000000278334
"(-0.6056442982726453, -1.5797144865649326)",-1.9090328495547282,7.281752238106799,61.51060537907026,7.8428697158036655,9.195052238106797,0.0010085000000117361
"(-0.6056442982726453, -1.5797144865649326)",-1.9090328495547282,-0.7036531499095411,12.116145467612416,3.4808254003342967,1.2096468500904591,0.000984399999993002
"(-0.6056442982726453, -1.5797144865649326)",-1.9090328495547282,-1.7048189074971336,0.7918616744872597,0.8898660991897936,0.20848109250286603,0.0010035999999900014
"(0.6834755758614035, -1.588236878900156)",0.37859422319693126,-0.19409751861688554,24.46901608541517,4.9466166301235805,1.7192024813831146,0.0010035999999900014
"(-0.5592766474815187, -1.579717824425438)",-1.9119513408278532,-0.19099515957306326,11.619561742691314,3.4087478262099875,1.7223048404269368,0.0011914000000388114
"(-0.598339152138132, -1.5897547709649529)",-1.909418944396116,-0.6118640260433285,21.770433671755264,4.665879731814276,1.301435973956672,0.0011352000000215412
"(-0.6349697869980082, 0.1705393994497535)",2.5797346317406307,-0.283238500699443,16.000691815259845,4.000086475972719,1.630061499300556,0.0009675000000015643
"(-0.5373039886121737, -1.6068045624261573)",-1.9073329236630068,-1.4609638678312855,1.8141434953538744,1.346901442331203,0.4523361321687146,0.0010861000000090826
"(1.9309580243775875, -1.5794641470270332)",6.822267149290892,-0.28459330868237354,23.627834800771037,4.860847127895614,1.6287066913176265,0.0009971999999720538
"(-0.5543944304459608, -1.5794074033984427)",-1.9119300710051745,-0.5917406304311199,9.700314111879116,3.114532727694335,1.3215593695688805,0.0009772999999881904
"(-0.5592784356210752, -1.5794608091665279)",-1.911971554661537,-0.6162496954804473,26.528398187430867,5.150572607723423,1.297050304519553,0.0009996999999657419
"(-0.5592867802723385, -1.5794608091665279)",-1.9119715751379451,0.3274726115263843,37.55460036622653,6.128180836612651,2.2407726115263844,0.0010043999999993503
"(-0.40303795373892237, -1.4696585499833286)",-1.8866831720994233,1.4002813234229088,44.312151022432964,6.656737265540301,3.313581323422909,0.0014314000000013039
"(-0.40303795373892237, -1.4696585499833286)",-1.8866831720994233,-1.0993467876180312,12.329229909585392,3.5113003160631804,0.8139532123819702,0.0010120000000028995
"(2.5656742531864944, -1.5794608091665279)",11.218923627679295,-0.6935402869653788,21.07144599057129,4.590364472519725,1.2197597130346214,0.0009838000000286229
"(-0.6374129816786029, -1.6343619387581276)",-1.9000895451840685,3.2918843432008353,21.033236122459456,4.586200619517146,5.205184343200835,0.001057800000012321
"(-0.8714804496145785, -1.5240790276621614)",-1.7558229145415694,3.528645854018097,58.624191489297914,7.656643617754317,5.441945854018096,0.0010014000000069245
"(-0.566304631984786, 0.11569167562623939)",2.1682877134959027,-1.7640880064568976,0.0704451081946555,0.2654149735690425,0.1492119935431026,0.000987000000009175
"(-0.566304631984786, 0.11569167562623939)",2.1682877134959027,-1.8952245630323392,0.0009652754232682525,0.03106888191210383,0.018075436967661184,0.0009848999999917396
"(-0.597957086319576, -1.634310201920295)",-1.9039016010143062,1.1970080310259152,5.093044276068717,2.256777409508682,3.110308031025916,0.0009817000000111875
"(-0.597957086319576, -1.634310201920295)",-1.9039016010143062,0.1139556712514473,31.43466497026124,5.606662551845014,2.027255671251448,0.0011189999999601241
"(-0.5979523179474255, -1.634310201920295)",-1.903901799213389,-0.6977146892134687,22.353597541878024,4.727959130732628,1.2155853107865318,0.001027200000009998
"(-0.6493416606595112, -2.181293747579306)",-1.4383147947622068,-0.38982783949415073,43.378552557979845,6.586239637151069,1.5234721605058492,0.001046099999996386
"(-0.6493416606595112, -2.181293747579306)",-1.4383147947622068,-1.903612450351472,5.329401127767142e-05,0.0073002747398759876,0.009687549648527916,0.0009959999999864522
"(-0.5735376564905235, -1.5787682031116728)",-1.9117600082816715,-1.0258521845447937,12.014045791883744,3.4661283576757143,0.8874478154552066,0.001095399999996971
"(-0.5735376564905235, -1.5787682031116728)",-1.9117600082816715,-0.47607282562219044,17.986829432768225,4.24108823685245,1.4372271743778096,0.0010306000000355198
"(-0.5735376564905235, -1.5787682031116728)",-1.9117600082816715,-1.0706781872663786,11.74613765048118,3.427263872315813,0.8426218127336211,0.000993799999946532
"(-0.5735185830019216, -1.5787682031116728)",-1.911760748291902,-1.9117528450494106,9.855796179181198e-10,3.1393942376167406e-05,0.0015471549505900572,0.0010192999999958374
"(1.9270920666565976, -1.5785812829233745)",6.7941528252766,-1.8059588643594835,0.21264371415508448,0.461133076405374,0.1073411356405165,0.0010541000000330314
"(1.9270920666565976, -1.5785812829233745)",6.7941528252766,-0.6318511094844734,14.612943295740385,3.8226879673523424,1.2814488905155268,0.0010454999999751635
"(-0.572908231366662, -1.5786079858074171)",-1.911793537430864,2.285788182964602,31.708930390397466,5.631068316971254,4.199088182964603,0.0010244000000056985
"(-0.5704668248256236, -1.3634903864253027)",-1.8589180115986368,-1.3841023157673766,3.4315254664881847,1.8524377092059492,0.5291976842326234,0.0010459999999739011
"(0.672361692471706, -1.5785679314813532)",0.3245521454934801,-1.082041755687125,12.590061329087732,3.548247642018202,0.8312582443128751,0.0010454999999751635
"(0.672361692471706, -1.5785679314813532)",0.3245521454934801,1.2746204348781718,39.01047270217213,6.245836429348125,3.1879204348781705,0.0010219000000120104
"(0.672361692471706, -1.5785679314813532)",0.3245521454934801,-1.8947718793295518,0.003821096741005903,0.061815020351091876,0.01852812067044842,0.0010173999999665284
"(1.9272422703793373, -1.5782875511989058)",6.794072758436099,0.5048067373557421,21.9341465082507,4.683390492821488,2.4181067373557417,0.0010150999999609667
"(-0.570316621102884, -1.5786079858074171)",-1.9118804881383316,2.0733049525634764,16.22313435250295,4.027795222265271,3.9866049525634777,0.001042399999960253
"(0.04460549886292209, 0.16802932834974849)",1.5794346300019049,-0.265800807259542,6.327099770041823,2.5153726900882547,1.6474991927404585,0.001034399999980451
"(0.04460549886292209, 0.16802932834974849)",1.5794346300019049,-1.6655925062298476,0.5208370218776945,0.7216903919810035,0.24770749377015205,0.0013240999999766245
"(-0.5703261578471849, 0.14410020638706778)",2.3127074217730397,-0.8562772403934096,2.536407995462594,1.5926104343067058,1.0570227596065904,0.000992399999972804
"(-0.5703261578471849, 0.14410020638706778)",2.3127074217730397,-1.580129552555674,0.25226114168578845,0.5022560519155428,0.3331704474443259,0.001075700000001234
"(-0.5703261578471849, 0.14410020638706778)",2.3127074217730397,-0.7464283736889776,21.020218877713965,4.584781224629368,1.1668716263110226,0.0010268999999993866
"(-0.6484487829743365, -1.6332404176283382)",-1.8983928743995233,0.5863944630741706,9.965896607208183,3.1568808351295403,2.4996944630741713,0.0010424999999827378
"(-0.6484487829743365, -1.6332404176283382)",-1.8983928743995233,-1.7414698168333989,0.2765775004148754,0.5259063608807897,0.17183018316660123,0.001015399999971578
"(-0.6484487829743365, -1.6332404176283382)",-1.8983928743995233,2.2910290969520566,19.98180609974396,4.4701013522898965,4.204329096952057,0.0010250999999925625
"(1.3046716814841846, -1.5785604212952162)",3.1391415183306863,-1.184777752910568,5.217807159501869,2.284251991243932,0.728522247089432,0.0009848999999917396
"(1.3046716814841846, -1.5785604212952162)",3.1391415183306863,-1.3460530856774326,0.9602915443348621,0.9799446639146835,0.5672469143225672,0.0009996999999657419
"(-0.5312803424930981, -1.57876653418142)",-1.9108622596678297,0.7108327701077103,16.067541080498984,4.00843374405752,2.6241327701077104,0.0010186000000089734
"(-0.5703666890104638, -1.4691778980705616)",-1.9016676074473735,-1.687526825321433,0.8991069268734186,0.9482124903593174,0.22577317467856708,0.001699999999971169
"(-0.5703666890104638, -1.4691778980705616)",-1.9016676074473735,0.02280988528588328,29.76699594615319,5.4559138506902025,1.9361098852858831,0.002339399999982561
"(-0.5703666890104638, -1.4691778980705616)",-1.9016676074473735,2.218393965143411,11.03769531359935,3.322302712517231,4.131693965143411,0.002333899999996447
