"(x1, x2)",y,mean,variance,std,mae,time
"(-0.699248039632802, -2.6851654869515285)",-0.47973185224743364,3.7567309140219356,16.38689425537146,4.048072906380449,5.670030914021935,0.0029273999998622457
"(-0.8756158203620696, -0.7727224555876799)",-0.6047904930539652,2.9428380645997523,19.06451494874135,4.366293044304442,4.856138064599751,0.004147099999954662
"(-0.25215831424693036, 1.92164861221893)",11.902929257434462,0.9382651528854276,13.544686424390264,3.6803106423765732,2.8515651528854273,0.00535730000001422
"(-0.25215831424693036, 1.92164861221893)",11.902929257434462,-1.0782989716508848,0.4596287921002663,0.6779592849871342,0.8350010283491149,0.006552699999701872
"(-0.25215831424693036, 1.92164861221893)",11.902929257434462,0.45958322004086394,31.598610310791788,5.621264120355117,2.3728832200408636,0.0077510999994956364
"(2.248240142850893, -1.5821945169203897)",8.962264792047947,4.9250741244581455,44.07436688507547,6.638852828996548,6.838374124458143,0.009561099999700673
"(2.248240142850893, -1.5821945169203897)",8.962264792047947,0.9731705783803835,21.03739184021105,4.5866536647332605,2.886470578380383,0.010778599999412108
"(3.462191994451522, -2.128422871640071)",22.712669733314666,3.638275843118035,28.813075061106577,5.3677812046605045,5.551575843118033,0.011968099999194237
"(3.462191994451522, -2.128422871640071)",22.712669733314666,-0.40389640831864837,3.462896227430819,1.8608858716833816,1.5094035916813513,0.013176899999052694
"(1.2924300780809017, -2.3439685516319932)",5.5566407993396645,9.048629991507934,115.01909656857308,10.724695639903869,10.961929991507933,0.014387799998985429
"(0.9618561222381738, -1.322419681837521)",1.1162809501894921,2.022805238585628,11.781764800390382,3.432457545315074,3.9361052385856268,0.015578199998799391
"(3.4578927109113584, -1.4860641343670051)",17.461368412064818,2.873559634921371,30.698590995178233,5.54063092031749,4.7868596349213695,0.01678709999896455
"(0.02039110903633934, -1.4723922577371904)",-1.4761172749121458,1.1221135631287198,17.069930339503852,4.131577221776673,3.03541356312872,0.018004499999278778
"(3.4578927109113584, -1.4860641343670051)",17.461368412064818,0.9180886137422479,30.5656231173587,5.528618554156065,2.8313886137422477,0.01938039999913599
"(1.70510348142427, -1.5407449651652534)",5.289634029080171,6.933608522406805,81.66615124547239,9.036932623709905,8.846908522406805,0.0213897999992696
"(1.70510348142427, -1.5407449651652534)",5.289634029080171,1.8167680880145993,28.750106911721407,5.361912616941963,3.730068088014599,0.022610299999087147
"(-0.27273384007618906, -1.530492726623145)",-1.8082831199638942,3.2968909600479983,15.384926437452629,3.922362354175431,5.210190960047997,0.023796899999069865
"(-0.6053730971065876, -1.533909026850346)",-1.9072510707111463,1.3745405905464863,9.494857458443233,3.0813726581579246,3.287840590546485,0.025021099998866703
"(-0.5663105924499741, -1.533909026850346)",-1.9121584200809245,-1.7339929893609125,0.08035145219932574,0.2834633172022894,0.17930701063908758,0.026221899998745357
"(-0.5656978566286393, -1.533909026850346)",-1.9122006753284237,0.14966562260269783,23.483806698904072,4.846009358111483,2.062965622602697,0.027463599999009602
